product_name,predicted_cat,predicted_sub_cat,Error
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V100 W 16 GB Pendrive with FREE Norton Anti-virus 12 Month Subscription (1 PC 1 Year),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 32 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk MicroSDHC 16 GB Class 10 Ultra,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 16 GB 30 MB/s Class 10,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 32 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 16 GB 30 MB/s Class 10,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 32 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,2
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk MicroSDHC 16 GB Class 10 Ultra,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 16 GB 24 MB/s Class 6,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 16 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 16 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,2
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sony Micro Vault USM8GR 8 GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 8 GB Class 6 24MB/S,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,2
Transcend MicroSD Card 16 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 16 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 32 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sony USM16GR/BT 16 GB  Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Sony Micro Vault 32 GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra Fit 16 GB USB 3.0 Utility Pen Drive (Silver),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
HP Class 10 High Speed Flash 16 GB Micro SDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk 16GB Cruzer Blade Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP 16GB Pen Drive (V-165 W),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16 GB MicroSDHC Memory Card (Class-6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Samsung 16GB MircroSDHC Card (Class 6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 32GB Evo MicroSDHC Card (Class-10),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V239g 16 GB Pen Drive (Gold & Black),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Force Pen Drive- 16GB (Metallic Grey),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16 GB MicroSDHC Memory Card (Class-6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 8GB Memory Card (Class 6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP c350b Blue 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 32GB Evo MicroSDHC Card (Class-10),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 32GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16GB MircroSDHC Card (Class 6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16 GB Pen Drive Pack Of 2 (White),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
iPro Heavy Duty CFL Inverter with FM Radio  USB  SD Card Reader  amp  Remote Control,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Rage Micro SDHC 64 GB Class 10 Memory Card With 3 Universal SDHC Adapters,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
HP USB 2.0 Utility PendriveV-220 W 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP USB 2.0 Utility PendriveV-220 W 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk SDDD2-032G-G46 32 GB On-The-Go Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Strontium Jet 16 GB Pen Drive (Pack of 2),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Transcend TS8GMP330K 8GB MP3 Player,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade 16 GB Utility Pendriv,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V-220 W 16 GB Utility Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP MicroSDHC 16 GB 95 MB/s Class 10,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
iBall Hybrid 8 GB On-The-Go Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 32GB Evo MicroSDHC Card (Class-10),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Ultra Dual Drive OTG 32GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra SDHC UHS-I 32 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V 270b 8GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Sandisk Cruzer Blade 32GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Micro SDHC 32 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Moserbaer USB Drives Knight 16 GB Pen Drive (White),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Adata AE400,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16GB MircroSDHC Card (Class 6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V210W 64GB Pen Drive (Grey),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Ultra Dual 16GB Pen Drive (Black),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 32GB Evo MicroSDHC Card (Class-10),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 32GB Evo MicroSDHC Card (Class-10),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Kingston MicroSDHC 16 GB Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card | SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Huawei E367 28 Mbps Data Card (Black),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Kingston White And Red USB 2.0 Fancy Pendrive- 16 GB (DTCNY15),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Adata AE400,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V 100 8GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16 GB MicroSDHC Memory Card (Class-6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk SDHC 8 GB Class 10 Ultra,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Kingston MicroSDHC 16 GB Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Kingston DTM30 USB 3.0 32 GB Pen Drive (Blue),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP c350b 32GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP c350b Blue 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend JetFlash 700 32 GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Ultra USB 3.0 16 GB Flash Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Ultra Dual 16 GB 3.0 On-The-Go Pendrive (Black),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk 32GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend JetFlash 380 OTG 8 GB On-The-Go Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
SanDisk 8GB Class 4 microSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V-210 W 8 GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk 16GB Class 4 MicroSDHC Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V-210 W 8 GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Strontium OTG Nitro 16 GB On-The-Go Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP MicroSDHC 16 GB 95 MB/s Class 10,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V-220 W 16 GB Utility Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,0
Sandisk Ultra USB 3.0 16 GB Flash Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 4 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP MicroSDHC 16 GB 95 MB/s Class 10,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP USB 2.0 Utility PendriveV-220 W 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V-210 W - 16 GB Utility Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V-210 W - 16 GB Utility Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V 215 B 32 GB USB Utility Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V-165 W - 8 GB Utility Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 8 GB 24 MB/s Class 6,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16GB MircroSDHC Card (Class 6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16 GB MicroSDHC Memory Card (Class-6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Moelissa USB Light (Silver),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,2
Huawei E303F/E303FH/E303FH-1 3G Data Card with Soft Wi-Fi,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Huawei E303F/E303FH/E303FH-1 3G Data Card with Soft Wi-Fi,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Huawei E3531s-1 Data Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Huawei E3531s-1 Data Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
iPro Heavy Duty CFL Inverter with FM Radio  USB  SD Card Reader  amp  Remote Control,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra Fit 32 GB USB 3.0 Utility Pen Drive (Silver),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba Hayabusa 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16GB MicroSDHC Memory Card (Class-6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra SDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16GB MicroSDHC Memory Card (Class-6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra microSDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Force Pen Drive- 8GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Force Pen Drive- 16GB (Metallic Grey),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16GB MircroSDHC Card (Class 6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk CZ 15 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Kingston Data Traveler MicroDuo 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Strontium Micro SDHC Card 16 GB Class 10,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 16 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk SDHC 16 GB 48 MB/s Class 10 Ultra,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Strontium Micro SDHC Card 16 GB Class 10,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 16 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade 16 GB Utility Pendriv,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk SDHC 16 GB 48 MB/s Class 10 Ultra,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 16 GB 30 MB/s Class 10,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 16 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 32 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 16 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 32 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk SDHC 16 GB 48 MB/s Class 10 Ultra,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba MicroSD Card 8 GB 15 MB/s Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 16 GB 48 MB/s Class 10 EVO,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 16 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 16 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V-220 W 16 GB Utility Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sony PlayStation 4 (500 GB) (Black),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade 32GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk Ultra SDHC UHS-I 16 GB Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 32 GB MicroSD Plus Class 10 Memory Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Transcend MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16GB MicroSDHC Memory Card (Class-6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16GB MicroSDHC Memory Card (Class-6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade 32GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung 16 GB MicroSDHC Memory Card (Class-6),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Toshiba MicroSD Card 8 GB 15 MB/s Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Kingston MicroSD HC Card -32 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk 16GB Ultra USB 3.0 Flash Drive (Black),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP V-220 W 16 GB Utility Pendrive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
SanDisk MicroSD Card 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
HP X705W 32GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Ultra Dual 16 GB 3.0 On-The-Go Pendrive (Black),Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung EVO MicroSDHC Card - 16GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Orbit CZ58 16GB Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
D-Link DWP-157 21mbps Data Card,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade 16 GB Utility Pendriv,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sony SDHC 8 GB Class 4,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 8 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Blade USB Utility Pendrive 4 GB,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Samsung MicroSDHC 32 GB 24 MB/s Class 6,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Glide 16 GB  Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
Sandisk Cruzer Glide 16 GB  Pen Drive,Computers and Laptops,Computers and Laptops->Pen Drives and Data Card,1
