product_name,predicted_cat,predicted_sub_cat,error
Zovi Mid Blue Denims Mens Jeans (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-S),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi White Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Grey Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Brown Solid Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Womens Surprise Top (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Green Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-XXL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Brown Polyester Formal Trouser (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Straight Fit Black Striped Formal Trousers (Size-38),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-L) | Zovi Blue Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Pink Cotton Casual Shirt (Size-40),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi White Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Yellow Jersey T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Formal Trousers (Size-30),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-S),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-S),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
X'Pose Blue Jeans (Size-28),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Slim Stretch Fit Dark Blue Denim Jeans (Size-30),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
X'Pose Black Jeans (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Solid Green Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi China Red Snow White And Regatta Blue Striped Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Polyester T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-M) | Zovi Blue Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Purple Cotton T-Shirt (Size-XXL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Polyester Formal Trouser (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Lord Shiva Navy Graphic T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Green And White Striped Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Lord Shiva Navy Graphic T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi White Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Green And White Striped Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Green Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Pink Cotton Casual Shirt (Size-40),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi White Cotton T-Shirt (Size-XXL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Green Cotton T-Shirt (Size-XL) | Zovi Blue Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Brown Melange Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Yellow Solid Henley T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Striped Formal Trousers (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
TT Blue Cotton Formal Shirt (Size-42),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Indian Green Solid Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Polyester T-Shirt (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Red Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Brown Solid Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Helium Co. Black Cotton Combo Of 2 Vests (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi White Polyester T-Shirt (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Buy Lane Flexible Brown Jeggings (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-S),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Purple Cotton T-Shirt (Size-XXL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Purple Solid Henley T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Green Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Brown Polyester Formal Trouser (Size-30),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Indian Green Solid Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Bright Yellow Solid Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton Jeans (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Twilight Blue And Red Striped Polo T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi White Cotton T-Shirt (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi China Red Snow White And Regatta Blue Striped Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Tiger Dark Grey Graphic T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Straight Fit Black Striped Formal Trousers (Size-32),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Green Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Tall City Navy Graphic T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Green Cotton Casual Shirt (Size-39),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton Jeans (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Regular Fit Casual Linen White Solid Shirt - Full Sleeves (Size-39),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-XXL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Brown Solid Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Womens Surprise Top (Size-S),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi White Polyester T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Green Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton Slim Fit Jeans (Size-34),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-XL),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Purple Solid Leggings (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Black Cotton T-Shirt (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Womens Surprise Top (Size-S),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-L),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton Casual Shirt (Size-40),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Blue Cotton T-Shirt (Size-M),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Regetta Blue Striped Polo T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Solid Green Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Indian Green Solid Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Zovi Straight Fit Black Striped Formal Trousers (Size-40),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Combo Pack of 5 T shirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Combo Pack of 5 T shirts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
POLO T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
SLIM FIT JEANS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
HENLEY T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
ROUND NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
SUMMER JACKETS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
POLO T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
POLO T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
ROUND NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
ROUND NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
TRACK PANTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
POLO T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
HENLEY T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
POLO T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
ROUND NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
POLO T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
V NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
SLIM FIT JEANS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
POLO T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
ROUND NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
SLIM FIT JEANS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
POLO T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
ROUND NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
ROUND NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
ROUND NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
SUMMER JACKETS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
ROUND NECK T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
POLO T-SHIRTS,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn Men's NP 961 Brief,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn Men's NP 961 Brief,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Gold Coin Men's Checkered Formal Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Chocoberry Baby Boy's Dungaree,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn Men's NF 252 Brief,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Ashoka Solid Men's Raincoat,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Bornfree 12 Men's Cargos,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Udankhatola Printed Men's Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Chocoberry Baby Boy's Dungaree,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Myfaa Colorful Boy's Vest,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn Men's NP 964 Brief,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn Men's NP 964 Brief,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Teestadka Solid Men's Sports Shorts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Bornfree Regular Fit Men's Trousers,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Udankhatola Printed Men's Boxer,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Chocoberry Baby Boy's Dungaree,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn NR323 Men's Vest,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Ashoka Solid Men's Raincoat,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Chocoberry Baby Boy's Dungaree,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Myfaa Printed Baby Boy's Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
TSG Breeze Printed Women's V-neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
TSG Breeze Printed Women's Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn NY 821 Men's Vest,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Tsg Escape Checkered Men's Cargo Shorts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Myfaa Printed Baby Boy's Round Neck T-Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn Men's NP 964 Brief,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn NS532 Men's Vest,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
New Looks Solid Men's Pathani Kurta,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
New Looks Solid Men's Pathani Kurta,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn NR322 Men's Vest,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Gold Coin Men's Checkered Formal Shirt,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Clickroo Printed Men's Chino Shorts,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
TeesTadka Solid Men's Track Pants,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn Men's NP 961 Brief,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Bornfree Solid Men's Three Fourths,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Onn NP941 Men's Vest,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Pidilite Fevikwik (Pack Of 60),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Pidilite Fevikwik (Pack Of 60),Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Balujas Womens Sandals (Size-5),Apparel & Accessories,Apparel & Accessories->Men's Clothing,0
Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60),Apparel & Accessories,Apparel & Accessories->Men's Clothing,0
Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60),Apparel & Accessories,Apparel & Accessories->Men's Clothing,0
Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60) | Pidilite Fevikwik (Pack Of 60),Apparel & Accessories,Apparel & Accessories->Men's Clothing,0
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
Reebok White & Blue T-Shirt - Size L,Apparel & Accessories,Apparel & Accessories->Men's Clothing,1
