product_name,predicted_cat,predicted_sub_cat,error
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Honor Bee,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo A7000,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Moto E (1st Gen),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Asus Zenfone 5,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
V-Guard VGD 30 Voltage Stabilizer,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",0
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Moto E (1st Gen),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Moto E (1st Gen),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Mi 4i,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo A7000,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Mi 4i,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",2
Asus Zenfone 5,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Honor 4X,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Redmi 2,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo A6000 Plus,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Moto G (2nd Generation),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Asus Zenfone 5,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Redmi Note 4G,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Moto E (1st Gen),"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Moto E (2nd Gen) 3G,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Lenovo K3 Note,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",2
Redmi Note 4G,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",2
Reebok Classic Black Sunglasses with 2600mAh power bank free,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Samsung 9000 mAH Power Bank,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Samsung 9000 mAH Power Bank,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Yureka trans-receiver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
Yureka Transreceiver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
YUREKA BATTERY,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",1
Yureka Transreceiver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
Trans-receiver yureka,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
Yureka Transrecevier,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
Yureka Transreceiver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
Accessories - USB Cable,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",1
YUREKA ACCESSORIES USB CABLE,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",1
Trans-receiver YUREKA,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
Yureka Accessories Charger with Cable,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",1
Accessories USB cable yureka,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",1
Yureka Accessories Headphones,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
yureka accessories headphone,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Transreceiver yureka,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
Yureka Accessories USB Cable,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",1
Yureka trans-reciver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
Yureka Backpanel,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Yureka Accessories Charger Adapter,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",1
yureka trans-receiver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",0
Yureka Accessories Battery,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobile Accessories",1
Sony Xperia E3 D2203 Flip Cover Mercury Wallet Case Pink With Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Apple iPhone 5G/5S PTron Leo Luxury Metal Bumper Frame Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Sony Xperia M2 Flip Cover Case Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
"Samsung Galaxy Core Max G510 Mercury Leather Wallet Case Cover Black Black,Sony Xperia T2 Magnetic Flip Cover Hallsen Diary Case Black","Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Samsung Galaxy Note 3 Neo Luxury Premium Wallet Flip Cover  with Card Slot Green and Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Apple iPhone 6 Flip Cover Red Wallet Case Trendy Designed by PTron,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
PTron Ritzy 12000 mAh Slim Power Bank with Two USB Outputs Silver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Sony Xperia T2 Ultra Back Cover Motomo Case Gold,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
PTron Storm 16800 mAh Smart Power Bank with Two USB Outputs FlashLight White Yellow,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Micromax Canvas A1 Flip Cover Mercury Wallet Case Black With Brown,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Apple iPhone 5 5S Hard Back Cover Case Black Titanium Designed By PTron,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Karbonn Sparkle V Universal S View Sticker Flip Cover Case Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Ezcast Android TV,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Mobiles",0
Apple iPhone 4G PTron Metal Armor Back Cover Gold,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Motorola Moto E Mercury Wallet Style Flip Cover Case Blue Green,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Flip Cover for Sony Xperia E1 Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Sony Xperia Z2 MOTOMO Hard Metal Back Cover Case Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
PTron Viguor 16800 mAh Smart Power Bank with Two USB Outputs Orange,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Flip Cover Case for Micromax Unite 2 A106 Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Apple iPhone 4 4S Slim Thin A4 Metalic Hard Back Cover Case Silver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Samsung Galaxy E7 Hallsen Wallet Style Flip Cover Case Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
PTron Viguor 16800 mAh Smart Power Bank with Two USB Outputs Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Micromax Unite 2 A106 Flip Cover Case Hot Pink,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Apple iPhone 4 4S PTron Trendy Wallet Flip Cover Case Hot Pink,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Apple iPhone 6 Hard Back Cover Case Silver Titanium Designed By PTron,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Sony Xperia ZR Flip Cover Universal S View Case Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
"Apple iPhone 5 5S Back Cover Case Gold Metal Armor Designed By PTron,Apple iPhone 5 5S Back Cover Case Black Metal Armor Designed By PTron","Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Flip Cover for Motorola Moto G Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
PTron Ritzy 12000 mAh Slim Power Bank with Two USB Outputs Gold,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Apple iPhone 6 Flip Cover Case Brown Wallet Trendy Designed By PTron,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
PTron 15000mAh Shiny Power Bank With FlashLight Gold,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Karbonn Titanium S9 Flip Cover Universal Case Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Samsung Galaxy S4 PTron Trendy Wallet Flip Cover Case Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
MOTOMO Metal Back Cover Case for Apple iPhone 5 Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Xolo Q1200 Flip Cover Black Universal Case with Sticker,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Apple iPhone 4 4S Slim Thin A4 Metalic Hard Back Cover Case Silver,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
PTron Viguor 16800 mAh Smart Power Bank with Two USB Outputs Blue,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
PTron Bliss 16800 mAh Smart Shiny Power Bank with One USB Output Gold,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Flip Cover Case for Sony Xperia T2 Ultra white,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
PTron Ritzy 12000 mAh Slim Power Bank with Two USB Outputs Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Powerbanks",1
Samsung Galaxy Grand 2 G7102 G7106 G7105 PTron Metallic Hard Back Cover Case Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Xiaomi Redmi 2S Flip Cover Mercury Wallet Case Black With Black,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
Apple iPhone 5 5S Hard Back Cover Case Black Titanium Designed By PTron,"Mobile Phone, Tablets and Accesories","Mobile Phone, Tablets and Accesories->Case, Cover and Screenguards",1
